block_id,bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
a_54886,0,10743,0,0,North Industrial,76852,1_merged_1068297,1049225,
a_54886,0,10743,0,0,North Industrial,76852,1_merged_1068297,1049224,
a_54902,0,10746,0,0,University,76868,1_merged_1068297,1049735,
a_54901,0,10746,0,0,University,76868,1_merged_1068297,1049734,
a_54806,0,10766,0,0,Silverwood Heights,77105,2_merged_1068300,1055875,
a_55091,0,10766,0,0,Silverwood Heights,77105,2_merged_1068300,1055874,
a_54806,0,10766,0,0,Silverwood Heights,77105,2_merged_1068300,1055877,
a_55091,0,10766,0,0,Silverwood Heights,77105,2_merged_1068300,1055876,
a_55091,0,10766,0,0,Silverwood Heights,77105,2_merged_1068300,1055870,
a_55091,0,10766,0,0,Silverwood Heights,77105,2_merged_1068300,1055872,
a_54852,0,10744,0,0,City Centre,76856,1_merged_1068297,1049338,
a_54806,0,10766,0,0,Silverwood Heights,77105,2_merged_1068300,1055879,
a_55091,0,10766,0,0,Silverwood Heights,77105,2_merged_1068300,1055878,
a_54797,0,10744,0,0,City Centre,76856,1_merged_1068297,1049337,
b_55316,0,10858,0,0,University via City Centre,77603,2_merged_1068304,1067092,
a_54851,0,10744,0,0,City Centre,76856,1_merged_1068297,1049336,
b_55183,0,10859,0,0,University via Taylor,77611,3_merged_1068303,1067353,
b_55172,0,10859,0,1,Centre Mall via Taylor,77613,1_merged_1068301,1067236,
b_55106,0,10800,0,0,Meadowgreen,77641,2_merged_1068304,1062253,
b_55317,0,10858,0,0,University via City Centre,77603,2_merged_1068304,1067093,
a_54906,0,10746,0,1,College Park,76870,2_merged_1068300,1049805,
a_54906,0,10746,0,1,College Park,76870,2_merged_1068300,1049804,
b_55106,0,10800,0,0,Meadowgreen,77641,2_merged_1068304,1062252,
a_54906,0,10746,0,1,College Park,76870,2_merged_1068300,1049807,
b_55319,0,10858,0,0,University via City Centre,77603,2_merged_1068304,1067090,
a_54785,0,10770,0,1,City Centre,76970,1_merged_1068297,1051093,
b_55178,0,10863,0,1,Centre Mall,77638,2_merged_1068304,1067919,
a_54906,0,10746,0,1,College Park,76870,2_merged_1068300,1049806,
a_54781,0,10770,0,1,City Centre,76970,1_merged_1068297,1051092,
b_55177,0,10863,0,1,Centre Mall,77637,2_merged_1068304,1067913,
a_54906,0,10746,0,1,College Park,76870,2_merged_1068300,1049801,
b_55177,0,10863,0,1,Centre Mall,77637,2_merged_1068304,1067911,
b_55182,0,10863,0,0,Rosewood,77635,2_merged_1068304,1067910,
b_55336,0,10863,0,1,Centre Mall,77638,2_merged_1068304,1067917,
a_54784,0,10770,0,1,City Centre,76970,1_merged_1068297,1051091,
b_55177,0,10863,0,1,Centre Mall,77637,2_merged_1068304,1067915,
a_54910,0,10746,0,0,University,76868,2_merged_1068300,1049800,
a_54786,0,10770,0,1,City Centre,76970,1_merged_1068297,1051090,
a_54906,0,10746,0,1,College Park,76870,2_merged_1068300,1049803,
a_54785,0,10770,0,1,City Centre,76970,1_merged_1068297,1051097,
a_54906,0,10746,0,1,College Park,76870,2_merged_1068300,1049802,
a_54782,0,10770,0,1,City Centre,76970,1_merged_1068297,1051096,
a_54785,0,10770,0,1,City Centre,76970,1_merged_1068297,1051095,
a_54782,0,10770,0,1,City Centre,76970,1_merged_1068297,1051094,
b_55168,0,10859,0,1,Centre Mall via Taylor,77613,1_merged_1068301,1067235,
a_54765,0,10729,0,0,Meadowgreen,76765,1_merged_1068297,1047072,
a_54764,0,10729,0,0,Meadowgreen,76765,1_merged_1068297,1047073,
b_55236,0,10816,0,0,Stonebridge,77448,1_merged_1068301,1064499,
a_54787,0,10769,0,1,City Centre,76965,1_merged_1068297,1051028,
a_54786,0,10769,0,1,City Centre,76965,1_merged_1068297,1051029,
b_55187,0,10860,0,1,Centre Mall via Main,77619,3_merged_1068303,1067560,
a_54787,0,10769,0,1,City Centre,76965,1_merged_1068297,1051022,
a_54786,0,10769,0,1,City Centre,76965,1_merged_1068297,1051023,
a_54782,0,10769,0,1,City Centre,76965,1_merged_1068297,1051020,
a_54788,0,10769,0,1,City Centre,76965,1_merged_1068297,1051021,
a_54787,0,10769,0,1,City Centre,76965,1_merged_1068297,1051026,
a_54786,0,10769,0,1,City Centre,76965,1_merged_1068297,1051027,
a_54787,0,10769,0,1,City Centre,76965,1_merged_1068297,1051024,
a_54786,0,10769,0,1,City Centre,76965,1_merged_1068297,1051025,
a_54938,0,10753,0,0,Evergreen via Silverspring,76899,3_merged_1068299,1050379,
a_54937,0,10753,0,0,Evergreen via Silverspring,76899,3_merged_1068299,1050378,
a_54803,0,10754,0,0,Lawson Heights,77100,2_merged_1068300,1055652,
a_54936,0,10753,0,1,University,76901,2_merged_1068300,1050371,
a_54935,0,10753,0,1,University,76901,2_merged_1068300,1050370,
a_54938,0,10753,0,0,Evergreen via Silverspring,76899,3_merged_1068299,1050373,
a_54939,0,10753,0,0,Evergreen via Silverspring,76899,3_merged_1068299,1050372,
a_54938,0,10753,0,0,Evergreen via Silverspring,76900,3_merged_1068299,1050375,
a_54939,0,10753,0,0,Evergreen via Silverspring,76899,3_merged_1068299,1050374,
a_54938,0,10753,0,0,Evergreen via Silverspring,76899,3_merged_1068299,1050377,
a_54937,0,10753,0,0,Evergreen via Silverspring,76899,3_merged_1068299,1050376,
a_54834,0,10789,0,1,Centre Mall via Taylor,77054,1_merged_1068297,1052391,
a_54840,0,10789,0,1,Centre Mall via Taylor,77053,2_merged_1068300,1052462,
a_54840,0,10789,0,0,University via Taylor,77050,2_merged_1068300,1052435,
a_54838,0,10789,0,1,Centre Mall via Taylor,77053,2_merged_1068300,1052461,
b_55212,0,10818,0,1,Centre Mall via Lorne,77654,3_merged_1068303,1064938,
b_55213,0,10818,0,1,Market Mall,77462,3_merged_1068303,1064939,
a_54785,0,10731,0,1,City Centre,76772,1_merged_1068297,1047426,
b_55213,0,10818,0,1,Centre Mall via Lorne,77654,3_merged_1068303,1064930,
a_54838,0,10789,0,1,Centre Mall via Taylor,77054,2_merged_1068300,1052467,
b_55213,0,10818,0,1,Centre Mall via Lorne,77654,3_merged_1068303,1064932,
b_55212,0,10818,0,1,Centre Mall via Lorne,77654,3_merged_1068303,1064933,
b_55213,0,10818,0,1,Centre Mall via Lorne,77654,3_merged_1068303,1064934,
b_55212,0,10818,0,1,Centre Mall via Lorne,77654,3_merged_1068303,1064935,
b_55213,0,10818,0,1,Centre Mall via Lorne,77654,3_merged_1068303,1064936,
a_54785,0,10731,0,1,City Centre,76772,1_merged_1068297,1047420,
b_55266,0,10823,0,1,University,77480,1_merged_1068301,1065043,
b_55267,0,10823,0,1,University,77480,1_merged_1068301,1065042,
b_55268,0,10823,0,1,University,77480,1_merged_1068301,1065041,
b_55266,0,10823,0,1,University,77480,1_merged_1068301,1065040,
b_55268,0,10823,0,1,University,77480,1_merged_1068301,1065047,
a_54831,0,10789,0,1,Centre Mall via Taylor,77053,1_merged_1068297,1052397,
b_55267,0,10823,0,1,University,77480,1_merged_1068301,1065045,
b_55268,0,10823,0,1,University,77480,1_merged_1068301,1065044,
b_55266,0,10823,0,1,University,77480,1_merged_1068301,1065049,
a_54828,0,10789,0,1,Centre Mall via Taylor,77053,1_merged_1068297,1052396,
b_55148,0,10825,0,0,Lawson Heights,77491,3_merged_1068303,1065519,
b_55149,0,10825,0,0,Lawson Heights,77491,3_merged_1068303,1065518,
b_55120,0,10857,0,0,Confederation Terminal,77597,1_merged_1068301,1066891,
b_55329,0,10857,0,0,Confederation Terminal,77597,1_merged_1068301,1066890,
b_55330,0,10857,0,0,Confederation Terminal,77597,1_merged_1068301,1066893,
b_55332,0,10857,0,0,Confederation Terminal,77597,1_merged_1068301,1066892,
b_55315,0,10857,0,0,Confederation Terminal,77597,1_merged_1068301,1066895,
b_55331,0,10857,0,0,Confederation Terminal,77597,1_merged_1068301,1066894,
b_55309,0,10854,0,0,University via City Centre,77571,1_merged_1068301,1066549,
b_55313,0,10854,0,0,University via City Centre,77571,1_merged_1068301,1066548,
b_55312,0,10854,0,0,University via City Centre,77571,1_merged_1068301,1066547,
b_55311,0,10854,0,0,University via City Centre,77571,1_merged_1068301,1066546,
b_55310,0,10854,0,0,University via City Centre,77571,1_merged_1068301,1066545,
b_55309,0,10854,0,0,University via City Centre,77571,1_merged_1068301,1066544,
b_55313,0,10854,0,0,University via City Centre,77571,1_merged_1068301,1066543,
b_55312,0,10854,0,0,University via City Centre,77571,1_merged_1068301,1066542,
b_55311,0,10854,0,0,University via City Centre,77571,1_merged_1068301,1066541,
b_55310,0,10854,0,0,University via City Centre,77571,1_merged_1068301,1066540,
b_55172,0,10859,0,1,Centre Mall via Taylor,77613,1_merged_1068301,1067254,
b_55160,0,10861,0,0,Centre Mall,77622,1_merged_1068301,1067577,
a_54972,0,10783,0,0,University via City Centre,77007,1_merged_1068297,1051688,
a_54967,0,10783,0,0,University via City Centre,77007,1_merged_1068297,1051689,
a_54970,0,10783,0,0,University via City Centre,77007,1_merged_1068297,1051686,
a_54971,0,10783,0,0,University via City Centre,77007,1_merged_1068297,1051687,
a_54967,0,10783,0,0,University via City Centre,77007,1_merged_1068297,1051684,
a_54973,0,10783,0,0,University via City Centre,77007,1_merged_1068297,1051685,
a_54971,0,10783,0,0,University via City Centre,77007,1_merged_1068297,1051682,
a_54972,0,10783,0,0,University via City Centre,77007,1_merged_1068297,1051683,
a_54970,0,10783,0,0,Confederation Terminal,77005,1_merged_1068297,1051680,
a_54969,0,10783,0,0,University via City Centre,77007,1_merged_1068297,1051681,
b_55170,0,10859,0,1,Centre Mall via Taylor,77613,1_merged_1068301,1067255,
b_55127,0,10842,0,1,City Centre,77542,1_merged_1068301,1066099,
a_54987,0,10784,0,1,Blairmore,77021,1_merged_1068297,1051893,
b_55334,0,10855,0,0,Confederation Terminal,77583,2_merged_1068304,1066769,
b_55333,0,10855,0,0,Confederation Terminal,77583,2_merged_1068304,1066768,
a_54986,0,10784,0,1,Blairmore,77021,1_merged_1068297,1051892,
b_55121,0,10842,0,1,City Centre,77542,1_merged_1068301,1066091,
b_55128,0,10842,0,1,City Centre,77542,1_merged_1068301,1066090,
b_55334,0,10855,0,0,Confederation Terminal,77583,2_merged_1068304,1066761,
b_55333,0,10855,0,0,Confederation Terminal,77583,2_merged_1068304,1066760,
b_55127,0,10842,0,1,City Centre,77542,1_merged_1068301,1066095,
a_54987,0,10784,0,1,Blairmore,77021,1_merged_1068297,1051891,
b_55334,0,10855,0,0,Confederation Terminal,77583,2_merged_1068304,1066765,
b_55123,0,10842,0,1,City Centre,77542,1_merged_1068301,1066096,
a_54986,0,10784,0,1,Blairmore,77021,1_merged_1068297,1051890,
a_54800,0,10766,0,0,Silverwood Heights,77105,1_merged_1068297,1055817,
a_54988,0,10784,0,1,Blairmore,77021,1_merged_1068297,1051897,
a_54986,0,10784,0,1,Blairmore,77021,1_merged_1068297,1051896,
a_54980,0,10784,0,1,Blairmore,77021,3_merged_1068299,1051978,
a_54981,0,10784,0,1,Blairmore,77021,3_merged_1068299,1051979,
a_54987,0,10784,0,1,Blairmore,77021,1_merged_1068297,1051895,
a_54981,0,10784,0,1,Blairmore,77021,3_merged_1068299,1051970,
a_54979,0,10784,0,1,Blairmore,77021,3_merged_1068299,1051971,
a_54980,0,10784,0,1,Blairmore,77021,3_merged_1068299,1051972,
a_54986,0,10784,0,1,Blairmore,77021,1_merged_1068297,1051894,
a_54979,0,10784,0,1,Blairmore,77021,3_merged_1068299,1051974,
a_54980,0,10784,0,1,Blairmore,77021,3_merged_1068299,1051975,
a_54981,0,10784,0,1,Blairmore,77021,3_merged_1068299,1051976,
a_54979,0,10784,0,1,Blairmore,77021,3_merged_1068299,1051977,
a_54926,0,10752,0,1,University,76896,1_merged_1068297,1050083,
a_55005,0,10752,0,0,Forest Grove,76893,1_merged_1068297,1050082,
a_55010,0,10752,0,0,Forest Grove,76893,1_merged_1068297,1050081,
a_55008,0,10752,0,0,Forest Grove,76893,1_merged_1068297,1050080,
a_54927,0,10752,0,1,University,76896,1_merged_1068297,1050087,
a_54928,0,10752,0,1,University,76896,1_merged_1068297,1050086,
a_54929,0,10752,0,1,University,76896,1_merged_1068297,1050085,
a_54927,0,10752,0,1,University,76896,1_merged_1068297,1050084,
a_55080,0,10733,0,1,Market Mall via Preston,77095,3_merged_1068299,1055260,
a_55080,0,10733,0,1,Market Mall via Preston,77095,3_merged_1068299,1055261,
a_55072,0,10733,0,0,City Centre,76794,1_merged_1068297,1055262,
a_55072,0,10733,0,0,City Centre,76794,1_merged_1068297,1055263,
a_55074,0,10733,0,0,City Centre,76794,1_merged_1068297,1055264,
a_55073,0,10733,0,1,Broadway,77096,1_merged_1068297,1055265,
a_54921,0,10755,0,1,City Centre,76912,1_merged_1068297,1050546,
a_54805,0,10744,0,1,Civic Operations Centre,76859,2_merged_1068300,1049500,
a_54802,0,10744,0,1,Civic Operations Centre,76859,2_merged_1068300,1049501,
a_54855,0,10744,0,1,Civic Operations Centre,76859,2_merged_1068300,1049502,
a_54805,0,10744,0,1,Civic Operations Centre,76859,2_merged_1068300,1049503,
a_54854,0,10744,0,1,Civic Operations Centre,76859,2_merged_1068300,1049504,
a_54853,0,10744,0,1,Civic Operations Centre,76859,2_merged_1068300,1049505,
a_54807,0,10744,0,1,Civic Operations Centre,76859,2_merged_1068300,1049506,
a_54802,0,10744,0,1,Civic Operations Centre,76859,2_merged_1068300,1049507,
a_54853,0,10744,0,1,Civic Operations Centre,76859,2_merged_1068300,1049508,
a_54802,0,10744,0,1,Civic Operations Centre,76859,2_merged_1068300,1049509,
a_54940,0,10755,0,1,City Centre,76911,1_merged_1068297,1050545,
b_55158,0,10804,0,0,Broadway,77401,3_merged_1068303,1063175,
a_55090,0,10766,0,0,Silverwood Heights,77105,1_merged_1068297,1055814,
b_55272,0,10823,0,0,Forest Grove,77478,2_merged_1068304,1065091,
b_55158,0,10804,0,0,Broadway,77401,3_merged_1068303,1063174,
a_54800,0,10766,0,0,Silverwood Heights,77105,1_merged_1068297,1055813,
b_55139,0,10803,0,0,,77387,1_merged_1068301,1062730,
b_55137,0,10803,0,0,,77387,1_merged_1068301,1062731,
b_55135,0,10803,0,0,,77387,1_merged_1068301,1062732,
b_55136,0,10803,0,0,,77387,1_merged_1068301,1062733,
b_55139,0,10803,0,0,,77387,1_merged_1068301,1062734,
b_55137,0,10803,0,0,,77387,1_merged_1068301,1062735,
b_55135,0,10803,0,0,,77387,1_merged_1068301,1062736,
b_55136,0,10803,0,0,,77387,1_merged_1068301,1062737,
b_55139,0,10803,0,0,,77387,1_merged_1068301,1062738,
b_55137,0,10803,0,0,,77387,1_merged_1068301,1062739,
a_55090,0,10766,0,0,Silverwood Heights,77105,1_merged_1068297,1055812,
a_54830,0,10792,0,1,Centre Mall,77069,1_merged_1068297,1052830,
a_54833,0,10792,0,1,Centre Mall,77069,1_merged_1068297,1052831,
a_54799,0,10740,0,1,City Centre,76834,1_merged_1068297,1048901,
a_54829,0,10792,0,1,Centre Mall,77069,1_merged_1068297,1052833,
a_54822,0,10792,0,1,Centre Mall,77070,1_merged_1068297,1052834,
a_54822,0,10792,0,1,Centre Mall,77069,1_merged_1068297,1052835,
a_55086,0,10740,0,1,City Centre,76831,1_merged_1068297,1048905,
a_54830,0,10792,0,1,Centre Mall,77069,1_merged_1068297,1052837,
a_54833,0,10792,0,1,Centre Mall,77069,1_merged_1068297,1052838,
a_54826,0,10792,0,1,Centre Mall,77069,1_merged_1068297,1052839,
a_55086,0,10740,0,1,City Centre,76831,1_merged_1068297,1048909,
a_55087,0,10740,0,1,City Centre,76831,1_merged_1068297,1048908,
a_54800,0,10766,0,0,Silverwood Heights,77105,1_merged_1068297,1055811,
b_55252,0,10849,0,1,University,77564,1_merged_1068301,1066445,
a_54806,0,10766,0,1,City Centre,77107,2_merged_1068300,1055920,
b_55167,0,10862,0,0,Briarwood,77629,1_merged_1068301,1067658,
a_55090,0,10766,0,0,Silverwood Heights,77105,1_merged_1068297,1055810,
a_54771,0,10736,0,0,Riversdale,76816,1_merged_1068297,1048631,
a_54772,0,10736,0,0,Riversdale,76816,1_merged_1068297,1048630,
a_55007,0,10736,0,1,City Centre,76818,1_merged_1068297,1048633,
a_54772,0,10736,0,0,Riversdale,76816,1_merged_1068297,1048632,
a_54774,0,10736,0,1,City Centre,76821,1_merged_1068297,1048635,
a_54772,0,10736,0,1,City Centre,76821,1_merged_1068297,1048634,
a_54773,0,10736,0,1,City Centre,76821,1_merged_1068297,1048637,
a_54771,0,10736,0,1,City Centre,76821,1_merged_1068297,1048636,
a_54774,0,10736,0,1,City Centre,76820,1_merged_1068297,1048639,
a_54772,0,10736,0,1,City Centre,76820,1_merged_1068297,1048638,
b_55170,0,10861,0,0,Centre Mall,77622,1_merged_1068301,1067579,
a_54806,0,10766,0,1,City Centre,77107,2_merged_1068300,1055926,
b_55176,0,10860,0,1,Centre Mall via Main,77619,2_merged_1068304,1067517,
b_55237,0,10816,0,1,University,77450,2_merged_1068304,1064599,
b_55172,0,10861,0,0,Centre Mall,77622,1_merged_1068301,1067578,
b_55339,0,10813,0,0,University,77433,1_merged_1068301,1068000,
b_55344,0,10813,0,0,Lawson Heights,77432,1_merged_1068301,1068001,
b_55345,0,10813,0,0,Lawson Heights,77432,1_merged_1068301,1068002,
b_55343,0,10813,0,0,Lawson Heights,77432,1_merged_1068301,1068003,
b_55344,0,10813,0,0,Lawson Heights,77432,1_merged_1068301,1068004,
b_55345,0,10813,0,0,Lawson Heights,77432,1_merged_1068301,1068005,
b_55154,0,10804,0,0,City Centre,77402,2_merged_1068304,1063069,
b_55155,0,10804,0,0,City Centre,77402,2_merged_1068304,1063068,
b_55345,0,10813,0,0,Lawson Heights,77432,1_merged_1068301,1068008,
b_55155,0,10804,0,0,City Centre,77402,2_merged_1068304,1063066,
b_55154,0,10804,0,0,City Centre,77402,2_merged_1068304,1063065,
b_55155,0,10804,0,0,City Centre,77402,2_merged_1068304,1063064,
b_55154,0,10804,0,0,City Centre,77403,2_merged_1068304,1063063,
b_55153,0,10804,0,1,Broadway,77405,1_merged_1068301,1063062,
b_55152,0,10804,0,1,Broadway,77405,1_merged_1068301,1063061,
b_55153,0,10804,0,1,Broadway,77405,1_merged_1068301,1063060,
b_55237,0,10816,0,0,Stonebridge,77448,2_merged_1068304,1064581,
b_55238,0,10816,0,0,Stonebridge,77448,2_merged_1068304,1064580,
b_55237,0,10816,0,0,Stonebridge,77448,2_merged_1068304,1064583,
b_55238,0,10816,0,0,Stonebridge,77448,2_merged_1068304,1064582,
b_55237,0,10816,0,0,Stonebridge,77448,2_merged_1068304,1064585,
a_54799,0,10754,0,0,Lawson Heights,76905,1_merged_1068297,1055554,
b_55227,0,10814,0,1,City Centre,77440,2_merged_1068304,1064239,
b_55227,0,10814,0,1,City Centre,77440,2_merged_1068304,1064238,
b_55237,0,10816,0,0,Stonebridge,77448,2_merged_1068304,1064589,
b_55227,0,10814,0,1,City Centre,77440,2_merged_1068304,1064236,
b_55227,0,10814,0,1,City Centre,77440,2_merged_1068304,1064235,
b_55227,0,10814,0,1,City Centre,77440,2_merged_1068304,1064234,
b_55227,0,10814,0,1,City Centre,77440,2_merged_1068304,1064233,
b_55227,0,10814,0,1,City Centre,77440,2_merged_1068304,1064232,
b_55227,0,10814,0,1,City Centre,77440,2_merged_1068304,1064231,
b_55227,0,10814,0,1,City Centre,77440,2_merged_1068304,1064230,
b_55180,0,10860,0,1,Centre Mall via Main,77619,2_merged_1068304,1067515,
a_54968,0,10786,0,1,Hampton Village,77037,1_merged_1068297,1052064,
b_55303,0,10849,0,0,Lakeridge,77560,1_merged_1068301,1066400,
b_55323,0,10858,0,0,Confederation Terminal,77604,3_merged_1068303,1067150,
b_55298,0,10837,0,0,Silverwood Heights,77521,2_merged_1068304,1065728,
b_55298,0,10837,0,0,Silverwood Heights,77521,2_merged_1068304,1065729,
a_54981,0,10787,0,1,Kensington via City Centre,77045,3_merged_1068299,1052308,
a_54979,0,10787,0,1,Kensington via City Centre,77045,3_merged_1068299,1052309,
a_54979,0,10787,0,1,Kensington via City Centre,77045,3_merged_1068299,1052306,
a_54980,0,10787,0,1,Kensington via City Centre,77045,3_merged_1068299,1052307,
a_54980,0,10787,0,1,Kensington via City Centre,77045,3_merged_1068299,1052304,
a_54981,0,10787,0,1,Kensington via City Centre,77045,3_merged_1068299,1052305,
a_54981,0,10787,0,1,Kensington via City Centre,77045,3_merged_1068299,1052302,
a_54979,0,10787,0,1,Kensington via City Centre,77045,3_merged_1068299,1052303,
a_54981,0,10787,0,0,Confederation Terminal,77042,3_merged_1068299,1052300,
a_54979,0,10787,0,0,Confederation Terminal,77042,3_merged_1068299,1052301,
b_55114,0,10807,0,0,Riversdale,77413,2_merged_1068304,1063609,
b_55189,0,10807,0,1,City Centre,77418,1_merged_1068301,1063608,
b_55167,0,10861,0,1,Centre Mall,77626,1_merged_1068301,1067588,
b_55169,0,10861,0,1,Centre Mall,77626,1_merged_1068301,1067589,
b_55111,0,10807,0,1,City Centre via Riversdale,77416,1_merged_1068301,1063603,
b_55112,0,10807,0,1,City Centre via Riversdale,77416,1_merged_1068301,1063602,
b_55110,0,10807,0,1,City Centre via Riversdale,77416,1_merged_1068301,1063601,
b_55112,0,10807,0,1,City Centre via Riversdale,77416,1_merged_1068301,1063600,
b_55111,0,10807,0,1,City Centre,77415,1_merged_1068301,1063607,
b_55112,0,10807,0,1,City Centre,77415,1_merged_1068301,1063606,
b_55113,0,10807,0,1,City Centre,77415,1_merged_1068301,1063605,
b_55110,0,10807,0,1,City Centre,77415,1_merged_1068301,1063604,
